DEST_NAME,CLIENT,QUEUE_NAME,UNIT_ID
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001890,00505684390C1FE0A6BEEB5E0464A852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001891,00505684390C1FE0A6BEDBCCFFC98852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001901,00505684390C1FE0A6BEEBAE1B4F8852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001905,00505684390C1FE097B563BED3166832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001906,00505684390C1FE097B5147528E14832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001910,00505684390C1FE0A6BED4A594D88852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001911,00505684390C1FE0A6BED4E9C1986852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001930,00505684390C1FE0A6BEECC9D6792852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001932,00505684390C1FE0A6BEED614584E852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001935,00505684390C1FE0A6BEEE2A6D636852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001936,00505684390C1FE0A6BEF5249A626852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001939,00505684390C1FE097B566EFF583A832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001941,00505684390C1FE097B5672A02CA4832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001944,00505684390C1FE097B56775AA62E832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001945,00505684390C1FE097B567CE03282832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001954,00505684390C1FE097B4B47454446832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001958,00505684390C1FE097B545477FD2E832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001971,00505684390C1FE0A6BED61F912FA852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002024,00505684390C1FE1918B047CD7292897
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002033,00505684390C1FE0A19C3B4BE41A8849
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002044,00505684390C1FE097B51B0BBE72C832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002048,00505684390C1FE092EAC1365E782832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002063,00505684390C1FE094A5CAE60D234832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002067,00505684390C1FE094A63C21248CE832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002106,00505684390C1FE0A2AC2229E6C56849
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002112,00505684390C1FE099FBB5CD59160832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002139,00505684390C1FE09E8BADAE8A952834
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002151,00505684390C1FE09CDC90F7A2F9C834
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002157,00505684390C1FE09DD095A48D37E834
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002158,00505684390C1FE09DD0A208BCB7E834
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002186,00505684390C1FE0A39312DB84DB2849
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002188,00505684390C1FE0A39344EFAD00A849
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002191,00505684390C1FE0A3B80DB24457E849
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002193,00505684390C1FE0A3C0AF180811C849
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002195,00505684390C1FE0A5A7615C0E036851
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002199,00505684390C1FE0A4C2C4ED08F7A851
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002212,00505684390C1FE186BF6F8FC5A0688F
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002216,00505684390C1FE0A691A87457EC6851
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002217,00505684390C1FE0A5F961BDBCC58851
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002219,00505684390C1FE186BF704C7D47888F
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002223,00505684390C1FE186BF71444A1A688F
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002227,00505684390C1FE0A5FB6F55CE7A4851
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002251,00505684390C1FE0BAC7656F47944880
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002253,00505684390C1FE0A7A62B970E3AC853
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002254,00505684390C1FE0A7B47A8D7DF9C853
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002255,00505684390C1FE0A7B4971073D84853
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002256,00505684390C1FE0A7F5740075EB4856
