UNIT_ID,MESSAGE,MESSAGE_ID,MESSAGE_NUMBER,MESSAGE_V1,MESSAGE_V2,MESSAGE_V3,MESSAGE_V4
00505684390C1FE18D9B1566C302C896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B15964963A896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B17038362C896,Price determination: MtM condition ZOCP is not active for item 000010,CMM_VLOGP,045,ZOCP,000010,,
00505684390C1FE18D9B174CDE9A4896,Price determination: MtM condition ZOCP is not active for item 000010,CMM_VLOGP,045,ZOCP,000010,,
00505684390C1FE18D9B17801DA20896,Price determination: MtM condition ZOCP is not active for item 000010,CMM_VLOGP,045,ZOCP,000010,,
00505684390C1FE18D9B17C5E2DB6896,Price determination: MtM condition ZOCP is not active for item 000010,CMM_VLOGP,045,ZOCP,000010,,
00505684390C1FE18D9B1AECDBEE8896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B1B42B2510896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B1B8E096BC896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B1CFB06FC0896,Price determination: MtM condition ZPLI is not active for item 000010,CMM_VLOGP,045,ZPLI,000010,,
00505684390C1FE18D9B1EB06E074896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B1F0ADDEB0896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B1F928B722896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B20BAA7070896,Price determination: MtM condition ZPLI is not active for item 000010,CMM_VLOGP,045,ZPLI,000010,,
00505684390C1FE18D9B24439D5B2896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B26BD98BDA896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B27D73F94C896,Price determination: MtM condition ZLAB is not active for item 000010,CMM_VLOGP,045,ZLAB,000010,,
00505684390C1FE18D9B280DCE266896,Price determination: MtM condition ZPLL is not active for item 000010,CMM_VLOGP,045,ZPLL,000010,,
00505684390C1FE18D9B28755834E896,Price determination: MtM condition ZLAB is not active for item 000010,CMM_VLOGP,045,ZLAB,000010,,
00505684390C1FE18D9B28B417E2E896,Price determination: MtM condition ZLAB is not active for item 000010,CMM_VLOGP,045,ZLAB,000010,,
