MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,TEXT_CASE,UNIT_OLD,UNIT_NEW,CUKY_OLD,CUKY_NEW,VALUE_NEW,VALUE_OLD,_DATAAGING
083,VERKBELEG,1200000058,0003394406,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,65288.24,47982.27,
083,VERKBELEG,1200000058,0003394406,VBAK,0831200000058,CMNUP,U,1,,,,,20260520,20260505,
083,VERKBELEG,1200000058,0003394406,VBAP,0831200000058000010,CMPRE,U,1,,,USD,USD,652.88,479.82,
083,VERKBELEG,1200000058,0003394406,VBAP,0831200000058000010,CMPRE_FLT,U,1,USD,USD,,,6.5288236363636361E+02,4.7982272727272726E+02,
083,VERKBELEG,1200000058,0003394406,VBAP,0831200000058000010,NETPR,U,1,,,USD,USD,652.88,479.82,
083,VERKBELEG,1200000058,0003398694,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,57834.81,65288.24,
083,VERKBELEG,1200000058,0003398694,VBAK,0831200000058,CMNUP,U,1,,,,,20260526,20260520,
083,VERKBELEG,1200000058,0003398694,VBAP,0831200000058000010,CMPRE,U,1,,,USD,USD,578.35,652.88,
083,VERKBELEG,1200000058,0003398694,VBAP,0831200000058000010,CMPRE_FLT,U,1,USD,USD,,,5.7834809090909096E+02,6.5288236363636361E+02,
083,VERKBELEG,1200000058,0003398694,VBAP,0831200000058000010,NETPR,U,1,,,USD,USD,578.35,652.88,
083,VERKBELEG,1200000059,0003186811,KONVC,000040620001VPRS,KBETR,U,1,,,USD,USD,66.19,66.34,
083,VERKBELEG,1200000059,0003186811,KONVC,000040775001ZMP1,KBETR,U,1,,,US4,US4,6690.00,6042.00,
083,VERKBELEG,1200000059,0003233166,KONVC,000040620001VPRS,KBETR,U,1,,,USD,USD,66.76,66.19,
083,VERKBELEG,1200000059,0003233166,KONVC,000040775001ZMP1,KBETR,U,1,,,US4,US4,7500.00,6690.00,
083,VERKBELEG,1200000059,0003286937,KONVC,000040620001VPRS,KBETR,U,1,,,USD,USD,62.61,66.76,
083,VERKBELEG,1200000059,0003286937,KONVC,000040775001ZMP1,KBETR,U,1,,,US4,US4,8000.00,7500.00,
083,VERKBELEG,1200000059,0003286937,VBAK,0831200000059,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1200000059,0003286937,VBAK,0831200000059,CMNUP,U,1,,,,,20260213,00000000,
083,VERKBELEG,1200000059,0003286937,VBAP,0831200000059000040,KTGRM,U,1,,,,,08,05,
083,VERKBELEG,1200000059,0003295301,KONVC,000040775001ZMP1,KBETR,U,1,,,US4,US4,8100.00,8000.00,
083,VERKBELEG,1200000059,0003295301,VBAK,0831200000059,CMNUP,U,1,,,,,20260305,20260213,
083,VERKBELEG,1200000059,0003322816,KONVC,000040775001ZMP1,KBETR,U,1,,,US4,US4,8000.00,8100.00,
083,VERKBELEG,1200000059,0003322816,VBAK,0831200000059,CMNUP,U,1,,,,,20260329,20260305,
083,VERKBELEG,1200000059,0003323676,VBAK,0831200000059,CMNUP,U,1,,,,,20260330,20260329,
083,VERKBELEG,1200000059,0003331363,KONVC,000040775001ZMP1,KBETR,U,1,,,US4,US4,8700.00,8000.00,
083,VERKBELEG,1200000059,0003331363,VBAK,0831200000059,CMNUP,U,1,,,,,20260405,20260330,
083,VERKBELEG,1200000059,0003335584,KONVC,000040775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,8700.00,
083,VERKBELEG,1200000059,0003335584,VBAK,0831200000059,CMNUP,U,1,,,,,20260411,20260405,
083,VERKBELEG,1200000059,0003338757,KONVC,000040775001ZMP1,KBETR,U,1,,,US4,US4,8700.00,8900.00,
083,VERKBELEG,1200000059,0003338757,VBAK,0831200000059,CMNUP,U,1,,,,,20260412,20260411,
083,VERKBELEG,1200000059,0003340861,VBAK,0831200000059,CMNUP,U,1,,,,,20260413,20260412,
083,VERKBELEG,1200000059,0003350323,KONVC,000040775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,8700.00,
083,VERKBELEG,1200000059,0003350323,VBAK,0831200000059,CMNUP,U,1,,,,,20260428,20260414,
083,VERKBELEG,1200000059,0003363959,VBAK,0831200000059,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1200000059,0003363959,VBAK,0831200000059,CMNUP,U,1,,,,,20260505,20260428,
083,VERKBELEG,1200000059,0003394410,VBAK,0831200000059,CMNUP,U,1,,,,,20260520,20260505,
083,VERKBELEG,1200000059,0003398695,VBAK,0831200000059,CMNUP,U,1,,,,,20260526,20260520,
083,VERKBELEG,1200000060,0002969200,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,39703.98,42732.67,
083,VERKBELEG,1200000060,0002969200,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,397.04,427.33,
083,VERKBELEG,1200000060,0002969200,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,3.9703980000000001E+02,4.2732670000000002E+02,
083,VERKBELEG,1200000060,0002969200,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,397.04,427.33,
083,VERKBELEG,1200000060,0002969200,VBEP,08312000000600000100001,EDATU,U,1,,,,,20250330,20250301,
083,VERKBELEG,1200000060,0002969200,VBEP,08312000000600000100001,REQ_DLVDATE,U,1,,,,,20250330,20250301,
083,VERKBELEG,1200000060,0002969200,VBEP,08312000000600000100002,REQ_DLVDATE,U,1,,,,,20250330,20250301,
083,VERKBELEG,1200000060,0002969200,VBKD,0831200000060000010,KURRF_DAT,U,1,,,,,20250410,20250301,
083,VERKBELEG,1200000060,0002969200,VBKD,0831200000060000010,KURSK_DAT,U,1,,,,,20250410,20250301,
083,VERKBELEG,1200000060,0002969200,VBKD,0831200000060000010,PRSDT,U,1,,,,,20250410,20250301,
083,VERKBELEG,1200000060,0003009016,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,39757.89,37223.10,
083,VERKBELEG,1200000060,0003186818,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,37870.95,39703.98,
083,VERKBELEG,1200000060,0003186818,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,66.19,71.48,
083,VERKBELEG,1200000060,0003186818,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,42078.83,39757.89,
083,VERKBELEG,1200000060,0003186818,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,378.71,397.04,
083,VERKBELEG,1200000060,0003186818,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,3.7870949999999999E+02,3.9703980000000001E+02,
083,VERKBELEG,1200000060,0003186818,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,378.71,397.04,
083,VERKBELEG,1200000060,0003233168,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,66.76,66.19,
083,VERKBELEG,1200000060,0003233168,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,47173.58,42078.83,
083,VERKBELEG,1200000060,0003286943,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,62.61,66.76,
083,VERKBELEG,1200000060,0003286943,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,50318.49,47173.58,
083,VERKBELEG,1200000060,0003286943,VBAK,0831200000060,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1200000060,0003286943,VBAK,0831200000060,CMNUP,U,1,,,,,20260213,00000000,
083,VERKBELEG,1200000060,0003286943,VBAP,0831200000060000010,KTGRM,U,1,,,,,08,05,
083,VERKBELEG,1200000060,0003295230,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,46162.49,37870.95,
083,VERKBELEG,1200000060,0003295230,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,50947.47,50318.49,
083,VERKBELEG,1200000060,0003295230,VBAK,0831200000060,CMNUP,U,1,,,,,20260305,20260213,
083,VERKBELEG,1200000060,0003295230,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,461.62,378.71,
083,VERKBELEG,1200000060,0003295230,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,4.6162490000000003E+02,3.7870949999999999E+02,
083,VERKBELEG,1200000060,0003295230,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,461.62,378.71,
083,VERKBELEG,1200000060,0003322817,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,39232.69,46162.49,
083,VERKBELEG,1200000060,0003322817,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,50318.49,50947.47,
083,VERKBELEG,1200000060,0003322817,VBAK,0831200000060,CMNUP,U,1,,,,,20260329,20260305,
083,VERKBELEG,1200000060,0003322817,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,392.33,461.62,
083,VERKBELEG,1200000060,0003322817,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,3.9232690000000002E+02,4.6162490000000003E+02,
083,VERKBELEG,1200000060,0003322817,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,392.33,461.62,
083,VERKBELEG,1200000060,0003323677,VBAK,0831200000060,CMNUP,U,1,,,,,20260330,20260329,
083,VERKBELEG,1200000060,0003331364,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,39378.71,39232.69,
083,VERKBELEG,1200000060,0003331364,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,54721.35,50318.49,
083,VERKBELEG,1200000060,0003331364,VBAK,0831200000060,CMNUP,U,1,,,,,20260405,20260330,
083,VERKBELEG,1200000060,0003331364,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,393.79,392.33,
083,VERKBELEG,1200000060,0003331364,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,3.9378710000000001E+02,3.9232690000000002E+02,
083,VERKBELEG,1200000060,0003331364,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,393.79,392.33,
083,VERKBELEG,1200000060,0003335585,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,42492.97,39378.71,
083,VERKBELEG,1200000060,0003335585,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,55979.32,54721.35,
083,VERKBELEG,1200000060,0003335585,VBAK,0831200000060,CMNUP,U,1,,,,,20260411,20260405,
083,VERKBELEG,1200000060,0003335585,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,424.93,393.79,
083,VERKBELEG,1200000060,0003335585,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,4.2492970000000003E+02,3.9378710000000001E+02,
083,VERKBELEG,1200000060,0003335585,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,424.93,393.79,
083,VERKBELEG,1200000060,0003338759,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,42427.63,42492.97,
083,VERKBELEG,1200000060,0003338759,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,54721.35,55979.32,
083,VERKBELEG,1200000060,0003338759,VBAK,0831200000060,CMNUP,U,1,,,,,20260412,20260411,
083,VERKBELEG,1200000060,0003338759,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,424.28,424.93,
083,VERKBELEG,1200000060,0003338759,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,4.2427629999999999E+02,4.2492970000000003E+02,
083,VERKBELEG,1200000060,0003338759,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,424.28,424.93,
083,VERKBELEG,1200000060,0003340862,VBAK,0831200000060,CMNUP,U,1,,,,,20260413,20260412,
083,VERKBELEG,1200000060,0003341733,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,37870.95,42427.63,
083,VERKBELEG,1200000060,0003341733,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,62.62,62.61,
083,VERKBELEG,1200000060,0003341733,VBAK,0831200000060,CMNUP,U,1,,,,,20260414,20260413,
083,VERKBELEG,1200000060,0003341733,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,378.71,424.28,
083,VERKBELEG,1200000060,0003341733,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,3.7870949999999999E+02,4.2427629999999999E+02,
083,VERKBELEG,1200000060,0003341733,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,378.71,424.28,
083,VERKBELEG,1200000060,0003350324,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,56069.17,37870.95,
083,VERKBELEG,1200000060,0003350324,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,55979.32,54721.35,
083,VERKBELEG,1200000060,0003350324,VBAK,0831200000060,CMNUP,U,1,,,,,20260428,20260414,
083,VERKBELEG,1200000060,0003350324,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,560.69,378.71,
083,VERKBELEG,1200000060,0003350324,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,5.6069169999999997E+02,3.7870949999999999E+02,
083,VERKBELEG,1200000060,0003350324,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,560.69,378.71,
083,VERKBELEG,1200000060,0003363960,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,47982.27,56069.17,
083,VERKBELEG,1200000060,0003363960,VBAK,0831200000060,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1200000060,0003363960,VBAK,0831200000060,CMNUP,U,1,,,,,20260505,20260428,
083,VERKBELEG,1200000060,0003363960,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,479.82,560.69,
083,VERKBELEG,1200000060,0003363960,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,4.7982270000000000E+02,5.6069169999999997E+02,
083,VERKBELEG,1200000060,0003363960,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,479.82,560.69,
083,VERKBELEG,1200000060,0003394411,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,65288.24,47982.27,
083,VERKBELEG,1200000060,0003394411,VBAK,0831200000060,CMNUP,U,1,,,,,20260520,20260505,
083,VERKBELEG,1200000060,0003394411,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,652.88,479.82,
083,VERKBELEG,1200000060,0003394411,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,6.5288239999999996E+02,4.7982270000000000E+02,
083,VERKBELEG,1200000060,0003394411,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,652.88,479.82,
083,VERKBELEG,1200000060,0003398696,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,57834.81,65288.24,
083,VERKBELEG,1200000060,0003398696,VBAK,0831200000060,CMNUP,U,1,,,,,20260526,20260520,
083,VERKBELEG,1200000060,0003398696,VBAP,0831200000060000010,CMPRE,U,1,,,USD,USD,578.35,652.88,
083,VERKBELEG,1200000060,0003398696,VBAP,0831200000060000010,CMPRE_FLT,U,1,USD,USD,,,5.7834810000000004E+02,6.5288239999999996E+02,
083,VERKBELEG,1200000060,0003398696,VBAP,0831200000060000010,NETPR,U,1,,,USD,USD,578.35,652.88,
083,VERKBELEG,1200000062,0003009017,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,39757.89,37223.10,
083,VERKBELEG,1200000062,0003069617,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,38613.15,39757.89,
083,VERKBELEG,1200000062,0003186824,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,66.19,71.48,
083,VERKBELEG,1200000062,0003186824,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,42078.83,38613.15,
083,VERKBELEG,1200000062,0003233170,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,66.76,66.19,
083,VERKBELEG,1200000062,0003233170,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,47173.58,42078.83,
083,VERKBELEG,1200000062,0003286947,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,62.61,66.76,
083,VERKBELEG,1200000062,0003286947,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,50318.49,47173.58,
083,VERKBELEG,1200000062,0003286947,VBAK,0831200000062,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1200000062,0003286947,VBAK,0831200000062,CMNUP,U,1,,,,,20260213,00000000,
083,VERKBELEG,1200000062,0003286947,VBAP,0831200000062000010,KTGRM,U,1,,,,,08,05,
083,VERKBELEG,1200000062,0003295231,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,50947.47,50318.49,
083,VERKBELEG,1200000062,0003295231,VBAK,0831200000062,CMNUP,U,1,,,,,20260305,20260213,
083,VERKBELEG,1200000062,0003322818,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,50318.49,50947.47,
083,VERKBELEG,1200000062,0003322818,VBAK,0831200000062,CMNUP,U,1,,,,,20260329,20260305,
083,VERKBELEG,1200000062,0003323678,VBAK,0831200000062,CMNUP,U,1,,,,,20260330,20260329,
083,VERKBELEG,1200000062,0003331365,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,54721.35,50318.49,
083,VERKBELEG,1200000062,0003331365,VBAK,0831200000062,CMNUP,U,1,,,,,20260405,20260330,
083,VERKBELEG,1200000062,0003335586,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,55979.32,54721.35,
083,VERKBELEG,1200000062,0003335586,VBAK,0831200000062,CMNUP,U,1,,,,,20260411,20260405,
083,VERKBELEG,1200000062,0003338760,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,54721.35,55979.32,
083,VERKBELEG,1200000062,0003338760,VBAK,0831200000062,CMNUP,U,1,,,,,20260412,20260411,
083,VERKBELEG,1200000062,0003340864,VBAK,0831200000062,CMNUP,U,1,,,,,20260413,20260412,
083,VERKBELEG,1200000062,0003350326,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,55979.32,54721.35,
083,VERKBELEG,1200000062,0003350326,VBAK,0831200000062,CMNUP,U,1,,,,,20260428,20260414,
083,VERKBELEG,1200000062,0003363962,VBAK,0831200000062,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1200000062,0003363962,VBAK,0831200000062,CMNUP,U,1,,,,,20260505,20260428,
083,VERKBELEG,1200000062,0003394415,VBAK,0831200000062,CMNUP,U,1,,,,,20260520,20260505,
083,VERKBELEG,1200000062,0003398698,VBAK,0831200000062,CMNUP,U,1,,,,,20260526,20260520,
083,VERKBELEG,1200000064,0002977406,KONVC,000010585017ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1200000064,0002977406,KONVC,000010585018ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1200000064,0002977406,KONVC,000010585019ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1200000064,0002977406,KONVC,000010585020ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1200000064,0002977406,KONVC,000010585021ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1200000064,0002977406,KONVC,000010585022ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1200000064,0002977406,VBAP,0831200000064000010,OIC_ADESTN,U,1,,,,,USONED101,,
083,VERKBELEG,1200000064,0002977406,VBAP,0831200000064000010,OIC_DLAND1,U,1,,,,,US,,
083,VERKBELEG,1200000064,0002977406,VBAP,0831200000064000010,OIC_DREGIO,U,1,,,,,TX,,
083,VERKBELEG,1200000064,0003009018,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,6538.44,6124.16,
083,VERKBELEG,1200000064,0003009018,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,6321.00,6194.00,
083,VERKBELEG,1200000064,0003009018,VBAP,0831200000064000010,CMPRE,U,1,,,USD,USD,65.38,61.24,
083,VERKBELEG,1200000064,0003009018,VBAP,0831200000064000010,CMPRE_FLT,U,1,USD,USD,,,6.5384399999999999E+01,6.1241599999999998E+01,
083,VERKBELEG,1200000064,0003009018,VBAP,0831200000064000010,NETPR,U,1,,,USD,USD,65.38,61.24,
083,VERKBELEG,1200000064,0003186834,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,6146.40,6538.44,
083,VERKBELEG,1200000064,0003186834,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,6690.00,6321.00,
083,VERKBELEG,1200000064,0003186834,VBAP,0831200000064000010,CMPRE,U,1,,,USD,USD,61.46,65.38,
083,VERKBELEG,1200000064,0003186834,VBAP,0831200000064000010,CMPRE_FLT,U,1,USD,USD,,,6.1463999999999999E+01,6.5384399999999999E+01,
083,VERKBELEG,1200000064,0003186834,VBAP,0831200000064000010,NETPR,U,1,,,USD,USD,61.46,65.38,
083,VERKBELEG,1200000064,0003233175,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,6203.54,6146.40,
083,VERKBELEG,1200000064,0003233175,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,7500.00,6690.00,
083,VERKBELEG,1200000064,0003233175,VBAP,0831200000064000010,CMPRE,U,1,,,USD,USD,62.04,61.46,
083,VERKBELEG,1200000064,0003233175,VBAP,0831200000064000010,CMPRE_FLT,U,1,USD,USD,,,6.2035400000000003E+01,6.1463999999999999E+01,
083,VERKBELEG,1200000064,0003233175,VBAP,0831200000064000010,NETPR,U,1,,,USD,USD,62.04,61.46,
083,VERKBELEG,1200000064,0003286957,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8800.00,7500.00,
083,VERKBELEG,1200000064,0003286957,VBAK,0831200000064,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1200000064,0003286957,VBAK,0831200000064,CMNUP,U,1,,,,,20260213,00000000,
083,VERKBELEG,1200000064,0003286957,VBAP,0831200000064000010,KTGRM,U,1,,,,,08,05,
083,VERKBELEG,1200000064,0003295235,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,6307.00,8800.00,
083,VERKBELEG,1200000064,0003295235,VBAK,0831200000064,CMNUP,U,1,,,,,20260305,20260213,
083,VERKBELEG,1200000064,0003322819,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,220.00,6307.00,
083,VERKBELEG,1200000064,0003322819,VBAK,0831200000064,CMNUP,U,1,,,,,20260329,20260305,
083,VERKBELEG,1200000064,0003323679,VBAK,0831200000064,CMNUP,U,1,,,,,20260330,20260329,
083,VERKBELEG,1200000064,0003331366,VBAK,0831200000064,CMNUP,U,1,,,,,20260405,20260330,
083,VERKBELEG,1200000064,0003335587,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,0.00,220.00,
083,VERKBELEG,1200000064,0003335587,VBAK,0831200000064,CMNUP,U,1,,,,,20260411,20260405,
083,VERKBELEG,1200000064,0003335587,VBAK,0831200000064,UVVLS,U,1,,,,,A,C,
083,VERKBELEG,1200000064,0003338761,VBAK,0831200000064,CMNUP,U,1,,,,,20260412,20260411,
083,VERKBELEG,1200000064,0003340867,VBAK,0831200000064,CMNUP,U,1,,,,,20260413,20260412,
083,VERKBELEG,1200000064,0003341738,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8700.00,0.00,
083,VERKBELEG,1200000064,0003341738,VBAK,0831200000064,CMNUP,U,1,,,,,20260414,20260413,
083,VERKBELEG,1200000064,0003341738,VBAK,0831200000064,UVVLS,U,1,,,,,C,A,
083,VERKBELEG,1200000064,0003350327,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,8700.00,
083,VERKBELEG,1200000064,0003350327,VBAK,0831200000064,CMNUP,U,1,,,,,20260428,20260414,
083,VERKBELEG,1200000064,0003363963,VBAK,0831200000064,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1200000064,0003363963,VBAK,0831200000064,CMNUP,U,1,,,,,20260505,20260428,
083,VERKBELEG,1200000064,0003394418,VBAK,0831200000064,CMNUP,U,1,,,,,20260520,20260505,
083,VERKBELEG,1200000064,0003398699,VBAK,0831200000064,CMNUP,U,1,,,,,20260526,20260520,
083,VERKBELEG,1200000065,0003186836,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,73.76,73.22,
083,VERKBELEG,1200000065,0003186836,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,6690.00,6180.00,
083,VERKBELEG,1200000065,0003233178,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,75.23,73.76,
083,VERKBELEG,1200000065,0003233178,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,7500.00,6690.00,
083,VERKBELEG,1200000065,0003286960,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,71.65,75.23,
083,VERKBELEG,1200000065,0003286960,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8000.00,7500.00,
083,VERKBELEG,1200000065,0003286960,VBAK,0831200000065,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1200000065,0003286960,VBAK,0831200000065,CMNUP,U,1,,,,,20260213,00000000,
083,VERKBELEG,1200000065,0003286960,VBAP,0831200000065000010,KTGRM,U,1,,,,,08,05,
083,VERKBELEG,1200000065,0003295269,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8100.00,8000.00,
083,VERKBELEG,1200000065,0003295269,VBAK,0831200000065,CMNUP,U,1,,,,,20260305,20260213,
083,VERKBELEG,1200000065,0003322820,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8000.00,8100.00,
083,VERKBELEG,1200000065,0003322820,VBAK,0831200000065,CMNUP,U,1,,,,,20260329,20260305,
083,VERKBELEG,1200000065,0003323680,VBAK,0831200000065,CMNUP,U,1,,,,,20260330,20260329,
083,VERKBELEG,1200000065,0003331367,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8700.00,8000.00,
083,VERKBELEG,1200000065,0003331367,VBAK,0831200000065,CMNUP,U,1,,,,,20260405,20260330,
083,VERKBELEG,1200000065,0003335588,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,8700.00,
083,VERKBELEG,1200000065,0003335588,VBAK,0831200000065,CMNUP,U,1,,,,,20260411,20260405,
083,VERKBELEG,1200000065,0003338762,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8700.00,8900.00,
083,VERKBELEG,1200000065,0003338762,VBAK,0831200000065,CMNUP,U,1,,,,,20260412,20260411,
083,VERKBELEG,1200000065,0003340870,VBAK,0831200000065,CMNUP,U,1,,,,,20260413,20260412,
083,VERKBELEG,1200000065,0003350328,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,8700.00,
083,VERKBELEG,1200000065,0003350328,VBAK,0831200000065,CMNUP,U,1,,,,,20260428,20260414,
083,VERKBELEG,1200000065,0003363965,VBAK,0831200000065,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1200000065,0003363965,VBAK,0831200000065,CMNUP,U,1,,,,,20260505,20260428,
083,VERKBELEG,1200000065,0003394420,VBAK,0831200000065,CMNUP,U,1,,,,,20260520,20260505,
083,VERKBELEG,1200000065,0003398700,VBAK,0831200000065,CMNUP,U,1,,,,,20260526,20260520,
083,VERKBELEG,1200000066,0003186845,KONVC,000020620001VPRS,KBETR,U,1,,,USD,USD,66.19,71.14,
083,VERKBELEG,1200000066,0003186845,KONVC,000020775001ZMP1,KBETR,U,1,,,US4,US4,6690.00,6124.00,
083,VERKBELEG,1200000066,0003233181,KONVC,000020620001VPRS,KBETR,U,1,,,USD,USD,66.76,66.19,
083,VERKBELEG,1200000066,0003233181,KONVC,000020775001ZMP1,KBETR,U,1,,,US4,US4,7500.00,6690.00,
083,VERKBELEG,1200000066,0003286968,KONVC,000020620001VPRS,KBETR,U,1,,,USD,USD,62.61,66.76,
083,VERKBELEG,1200000066,0003286968,KONVC,000020775001ZMP1,KBETR,U,1,,,US4,US4,8000.00,7500.00,
083,VERKBELEG,1200000066,0003286968,VBAK,0831200000066,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1200000066,0003286968,VBAK,0831200000066,CMNUP,U,1,,,,,20260213,00000000,
